M11879,"Other specified crystal arthropathies, unspecified ankle and foot"
M1188,"Other specified crystal arthropathies, vertebrae"
M1189,"Other specified crystal arthropathies, multiple sites"
M119,"Crystal arthropathy, unspecified"
M1200,"Chronic postrheumatic arthropathy [Jaccoud], unspecified site"
M12011,"Chronic postrheumatic arthropathy [Jaccoud], right shoulder"
M12012,"Chronic postrheumatic arthropathy [Jaccoud], left shoulder"
M12019,"Chronic postrheumatic arthropathy [Jaccoud], unspecified shoulder"
M12021,"Chronic postrheumatic arthropathy [Jaccoud], right elbow"
M12022,"Chronic postrheumatic arthropathy [Jaccoud], left elbow"
M12029,"Chronic postrheumatic arthropathy [Jaccoud], unspecified elbow"
M12031,"Chronic postrheumatic arthropathy [Jaccoud], right wrist"
M12032,"Chronic postrheumatic arthropathy [Jaccoud], left wrist"
M12039,"Chronic postrheumatic arthropathy [Jaccoud], unspecified wrist"
M12041,"Chronic postrheumatic arthropathy [Jaccoud], right hand"
M12042,"Chronic postrheumatic arthropathy [Jaccoud], left hand"
M12049,"Chronic postrheumatic arthropathy [Jaccoud], unspecified hand"
M12051,"Chronic postrheumatic arthropathy [Jaccoud], right hip"
M12052,"Chronic postrheumatic arthropathy [Jaccoud], left hip"
M12059,"Chronic postrheumatic arthropathy [Jaccoud], unspecified hip"
M12061,"Chronic postrheumatic arthropathy [Jaccoud], right knee"
M12062,"Chronic postrheumatic arthropathy [Jaccoud], left knee"
M12069,"Chronic postrheumatic arthropathy [Jaccoud], unspecified knee"
M12071,"Chronic postrheumatic arthropathy [Jaccoud], right ankle and foot"
M12072,"Chronic postrheumatic arthropathy [Jaccoud], left ankle and foot"
M12079,"Chronic postrheumatic arthropathy [Jaccoud], unspecified ankle and foot"
M1208,"Chronic postrheumatic arthropathy [Jaccoud], other specified site"
M1209,"Chronic postrheumatic arthropathy [Jaccoud], multiple sites"
M1210,"Kaschin-Beck disease, unspecified site"
M12111,"Kaschin-Beck disease, right shoulder"
M12112,"Kaschin-Beck disease, left shoulder"
M12119,"Kaschin-Beck disease, unspecified shoulder"
M12121,"Kaschin-Beck disease, right elbow"
M12122,"Kaschin-Beck disease, left elbow"
M12129,"Kaschin-Beck disease, unspecified elbow"
M12131,"Kaschin-Beck disease, right wrist"
M12132,"Kaschin-Beck disease, left wrist"
M12139,"Kaschin-Beck disease, unspecified wrist"
M12141,"Kaschin-Beck disease, right hand"
M12142,"Kaschin-Beck disease, left hand"
M12149,"Kaschin-Beck disease, unspecified hand"
M12151,"Kaschin-Beck disease, right hip"
M12152,"Kaschin-Beck disease, left hip"
M12159,"Kaschin-Beck disease, unspecified hip"
M12161,"Kaschin-Beck disease, right knee"
M12162,"Kaschin-Beck disease, left knee"
M12169,"Kaschin-Beck disease, unspecified knee"
M12171,"Kaschin-Beck disease, right ankle and foot"
M12172,"Kaschin-Beck disease, left ankle and foot"
M12179,"Kaschin-Beck disease, unspecified ankle and foot"
M1218,"Kaschin-Beck disease, vertebrae"
M1219,"Kaschin-Beck disease, multiple sites"
M1220,"Villonodular synovitis (pigmented), unspecified site"
M12211,"Villonodular synovitis (pigmented), right shoulder"
M12212,"Villonodular synovitis (pigmented), left shoulder"
M12219,"Villonodular synovitis (pigmented), unspecified shoulder"
M12221,"Villonodular synovitis (pigmented), right elbow"
M12222,"Villonodular synovitis (pigmented), left elbow"
M12229,"Villonodular synovitis (pigmented), unspecified elbow"
M12231,"Villonodular synovitis (pigmented), right wrist"
M12232,"Villonodular synovitis (pigmented), left wrist"
M12239,"Villonodular synovitis (pigmented), unspecified wrist"
M12241,"Villonodular synovitis (pigmented), right hand"
M12242,"Villonodular synovitis (pigmented), left hand"
M12249,"Villonodular synovitis (pigmented), unspecified hand"
M12251,"Villonodular synovitis (pigmented), right hip"
M12252,"Villonodular synovitis (pigmented), left hip"
M12259,"Villonodular synovitis (pigmented), unspecified hip"
M12261,"Villonodular synovitis (pigmented), right knee"
M12262,"Villonodular synovitis (pigmented), left knee"
M12269,"Villonodular synovitis (pigmented), unspecified knee"
M12271,"Villonodular synovitis (pigmented), right ankle and foot"
M12272,"Villonodular synovitis (pigmented), left ankle and foot"
M12279,"Villonodular synovitis (pigmented), unspecified ankle and foot"
M1228,"Villonodular synovitis (pigmented), other specified site"
M1229,"Villonodular synovitis (pigmented), multiple sites"
M1230,"Palindromic rheumatism, unspecified site"
M12311,"Palindromic rheumatism, right shoulder"
M12312,"Palindromic rheumatism, left shoulder"
M12319,"Palindromic rheumatism, unspecified shoulder"
M12321,"Palindromic rheumatism, right elbow"
M12322,"Palindromic rheumatism, left elbow"
M12329,"Palindromic rheumatism, unspecified elbow"
M12331,"Palindromic rheumatism, right wrist"
M12332,"Palindromic rheumatism, left wrist"
M12339,"Palindromic rheumatism, unspecified wrist"
M12341,"Palindromic rheumatism, right hand"
M12342,"Palindromic rheumatism, left hand"
M12349,"Palindromic rheumatism, unspecified hand"
M12351,"Palindromic rheumatism, right hip"
M12352,"Palindromic rheumatism, left hip"
M12359,"Palindromic rheumatism, unspecified hip"
M12361,"Palindromic rheumatism, right knee"
M12362,"Palindromic rheumatism, left knee"
M12369,"Palindromic rheumatism, unspecified knee"
M12371,"Palindromic rheumatism, right ankle and foot"
M12372,"Palindromic rheumatism, left ankle and foot"
M12379,"Palindromic rheumatism, unspecified ankle and foot"
M1238,"Palindromic rheumatism, other specified site"
M1239,"Palindromic rheumatism, multiple sites"
M1240,"Intermittent hydrarthrosis, unspecified site"
M12411,"Intermittent hydrarthrosis, right shoulder"
M12412,"Intermittent hydrarthrosis, left shoulder"
M12419,"Intermittent hydrarthrosis, unspecified shoulder"
M12421,"Intermittent hydrarthrosis, right elbow"
M12422,"Intermittent hydrarthrosis, left elbow"
M12429,"Intermittent hydrarthrosis, unspecified elbow"
M12431,"Intermittent hydrarthrosis, right wrist"
M12432,"Intermittent hydrarthrosis, left wrist"
M12439,"Intermittent hydrarthrosis, unspecified wrist"
M12441,"Intermittent hydrarthrosis, right hand"
M12442,"Intermittent hydrarthrosis, left hand"
M12449,"Intermittent hydrarthrosis, unspecified hand"
M12451,"Intermittent hydrarthrosis, right hip"
M12452,"Intermittent hydrarthrosis, left hip"
M12459,"Intermittent hydrarthrosis, unspecified hip"
M12461,"Intermittent hydrarthrosis, right knee"
M12462,"Intermittent hydrarthrosis, left knee"
M12469,"Intermittent hydrarthrosis, unspecified knee"
M12471,"Intermittent hydrarthrosis, right ankle and foot"
M12472,"Intermittent hydrarthrosis, left ankle and foot"
M12479,"Intermittent hydrarthrosis, unspecified ankle and foot"
M1248,"Intermittent hydrarthrosis, other site"
M1249,"Intermittent hydrarthrosis, multiple sites"
M1250,"Traumatic arthropathy, unspecified site"
M12511,"Traumatic arthropathy, right shoulder"
M12512,"Traumatic arthropathy, left shoulder"
M12519,"Traumatic arthropathy, unspecified shoulder"
M12521,"Traumatic arthropathy, right elbow"
M12522,"Traumatic arthropathy, left elbow"
M12529,"Traumatic arthropathy, unspecified elbow"
M12531,"Traumatic arthropathy, right wrist"
M12532,"Traumatic arthropathy, left wrist"
M12539,"Traumatic arthropathy, unspecified wrist"
M12541,"Traumatic arthropathy, right hand"
M12542,"Traumatic arthropathy, left hand"
M12549,"Traumatic arthropathy, unspecified hand"
M12551,"Traumatic arthropathy, right hip"
M12552,"Traumatic arthropathy, left hip"
M12559,"Traumatic arthropathy, unspecified hip"
M12561,"Traumatic arthropathy, right knee"
M12562,"Traumatic arthropathy, left knee"
M12569,"Traumatic arthropathy, unspecified knee"
M12571,"Traumatic arthropathy, right ankle and foot"
M12572,"Traumatic arthropathy, left ankle and foot"
M12579,"Traumatic arthropathy, unspecified ankle and foot"
M1258,"Traumatic arthropathy, other specified site"
M1259,"Traumatic arthropathy, multiple sites"
M1280,"Other specific arthropathies, not elsewhere classified, unspecified site"
M12811,"Other specific arthropathies, not elsewhere classified, right shoulder"
M12812,"Other specific arthropathies, not elsewhere classified, left shoulder"
M12819,"Other specific arthropathies, not elsewhere classified, unspecified shoulder"
M12821,"Other specific arthropathies, not elsewhere classified, right elbow"
M12822,"Other specific arthropathies, not elsewhere classified, left elbow"
M12829,"Other specific arthropathies, not elsewhere classified, unspecified elbow"
M12831,"Other specific arthropathies, not elsewhere classified, right wrist"
M12832,"Other specific arthropathies, not elsewhere classified, left wrist"
M12839,"Other specific arthropathies, not elsewhere classified, unspecified wrist"
M12841,"Other specific arthropathies, not elsewhere classified, right hand"
M12842,"Other specific arthropathies, not elsewhere classified, left hand"
M12849,"Other specific arthropathies, not elsewhere classified, unspecified hand"
M12851,"Other specific arthropathies, not elsewhere classified, right hip"
M12852,"Other specific arthropathies, not elsewhere classified, left hip"
M12859,"Other specific arthropathies, not elsewhere classified, unspecified hip"
M12861,"Other specific arthropathies, not elsewhere classified, right knee"
M12862,"Other specific arthropathies, not elsewhere classified, left knee"
M12869,"Other specific arthropathies, not elsewhere classified, unspecified knee"
M12871,"Other specific arthropathies, not elsewhere classified, right ankle and foot"
M12872,"Other specific arthropathies, not elsewhere classified, left ankle and foot"
M12879,"Other specific arthropathies, not elsewhere classified, unspecified ankle and foot"
M1288,"Other specific arthropathies, not elsewhere classified, other specified site"
M1289,"Other specific arthropathies, not elsewhere classified, multiple sites"
M129,"Arthropathy, unspecified"
M130,"Polyarthritis, unspecified"
M1310,"Monoarthritis, not elsewhere classified, unspecified site"
M13111,"Monoarthritis, not elsewhere classified, right shoulder"
M13112,"Monoarthritis, not elsewhere classified, left shoulder"
M13119,"Monoarthritis, not elsewhere classified, unspecified shoulder"
M13121,"Monoarthritis, not elsewhere classified, right elbow"
M13122,"Monoarthritis, not elsewhere classified, left elbow"
M13129,"Monoarthritis, not elsewhere classified, unspecified elbow"
M13131,"Monoarthritis, not elsewhere classified, right wrist"
M13132,"Monoarthritis, not elsewhere classified, left wrist"
M13139,"Monoarthritis, not elsewhere classified, unspecified wrist"
M13141,"Monoarthritis, not elsewhere classified, right hand"
M13142,"Monoarthritis, not elsewhere classified, left hand"
M13149,"Monoarthritis, not elsewhere classified, unspecified hand"
M13151,"Monoarthritis, not elsewhere classified, right hip"
M13152,"Monoarthritis, not elsewhere classified, left hip"
M13159,"Monoarthritis, not elsewhere classified, unspecified hip"
M13161,"Monoarthritis, not elsewhere classified, right knee"
M13162,"Monoarthritis, not elsewhere classified, left knee"
M13169,"Monoarthritis, not elsewhere classified, unspecified knee"
M13171,"Monoarthritis, not elsewhere classified, right ankle and foot"
M13172,"Monoarthritis, not elsewhere classified, left ankle and foot"
M13179,"Monoarthritis, not elsewhere classified, unspecified ankle and foot"
M1380,"Other specified arthritis, unspecified site"
M13811,"Other specified arthritis, right shoulder"
M13812,"Other specified arthritis, left shoulder"
M13819,"Other specified arthritis, unspecified shoulder"
M13821,"Other specified arthritis, right elbow"
M13822,"Other specified arthritis, left elbow"
M13829,"Other specified arthritis, unspecified elbow"
M13831,"Other specified arthritis, right wrist"
M13832,"Other specified arthritis, left wrist"
M13839,"Other specified arthritis, unspecified wrist"
M13841,"Other specified arthritis, right hand"
M13842,"Other specified arthritis, left hand"
M13849,"Other specified arthritis, unspecified hand"
M13851,"Other specified arthritis, right hip"
M13852,"Other specified arthritis, left hip"
M13859,"Other specified arthritis, unspecified hip"
M13861,"Other specified arthritis, right knee"
M13862,"Other specified arthritis, left knee"
M13869,"Other specified arthritis, unspecified knee"
M13871,"Other specified arthritis, right ankle and foot"
M13872,"Other specified arthritis, left ankle and foot"
M13879,"Other specified arthritis, unspecified ankle and foot"
M1388,"Other specified arthritis, other site"
M1389,"Other specified arthritis, multiple sites"
M1460,"Charcot's joint, unspecified site"
M14611,"Charcot's joint, right shoulder"
M14612,"Charcot's joint, left shoulder"
M14619,"Charcot's joint, unspecified shoulder"
M14621,"Charcot's joint, right elbow"
M14622,"Charcot's joint, left elbow"
M14629,"Charcot's joint, unspecified elbow"
M14631,"Charcot's joint, right wrist"
M14632,"Charcot's joint, left wrist"
M14639,"Charcot's joint, unspecified wrist"
M14641,"Charcot's joint, right hand"
M14642,"Charcot's joint, left hand"
M14649,"Charcot's joint, unspecified hand"
M14651,"Charcot's joint, right hip"
M14652,"Charcot's joint, left hip"
M14659,"Charcot's joint, unspecified hip"
M14661,"Charcot's joint, right knee"
M14662,"Charcot's joint, left knee"
M14669,"Charcot's joint, unspecified knee"
M14671,"Charcot's joint, right ankle and foot"
M14672,"Charcot's joint, left ankle and foot"
M14679,"Charcot's joint, unspecified ankle and foot"
M1468,"Charcot's joint, vertebrae"
M1469,"Charcot's joint, multiple sites"
M1480,"Arthropathies in other specified diseases classified elsewhere, unspecified site"
M14811,"Arthropathies in other specified diseases classified elsewhere, right shoulder"
M14812,"Arthropathies in other specified diseases classified elsewhere, left shoulder"
M14819,"Arthropathies in other specified diseases classified elsewhere, unspecified shoulder"
M14821,"Arthropathies in other specified diseases classified elsewhere, right elbow"
M14822,"Arthropathies in other specified diseases classified elsewhere, left elbow"
M14829,"Arthropathies in other specified diseases classified elsewhere, unspecified elbow"
M14831,"Arthropathies in other specified diseases classified elsewhere, right wrist"
M14832,"Arthropathies in other specified diseases classified elsewhere, left wrist"
M14839,"Arthropathies in other specified diseases classified elsewhere, unspecified wrist"
M14841,"Arthropathies in other specified diseases classified elsewhere, right hand"
M14842,"Arthropathies in other specified diseases classified elsewhere, left hand"
M14849,"Arthropathies in other specified diseases classified elsewhere, unspecified hand"
M14851,"Arthropathies in other specified diseases classified elsewhere, right hip"
M14852,"Arthropathies in other specified diseases classified elsewhere, left hip"
M14859,"Arthropathies in other specified diseases classified elsewhere, unspecified hip"
M14861,"Arthropathies in other specified diseases classified elsewhere, right knee"
M14862,"Arthropathies in other specified diseases classified elsewhere, left knee"
M14869,"Arthropathies in other specified diseases classified elsewhere, unspecified knee"
M14871,"Arthropathies in other specified diseases classified elsewhere, right ankle and foot"
M14872,"Arthropathies in other specified diseases classified elsewhere, left ankle and foot"
M14879,"Arthropathies in other specified diseases classified elsewhere, unspecified ankle and foot"
M1488,"Arthropathies in other specified diseases classified elsewhere, vertebrae"
M1489,"Arthropathies in other specified diseases classified elsewhere, multiple sites"
M150,Primary generalized (osteo)arthritis
M151,Heberden's nodes (with arthropathy)
M152,Bouchard's nodes (with arthropathy)
M153,Secondary multiple arthritis
M154,Erosive (osteo)arthritis
M158,Other polyosteoarthritis
M159,"Polyosteoarthritis, unspecified"
M160,Bilateral primary osteoarthritis of hip
M1610,"Unilateral primary osteoarthritis, unspecified hip"
M1611,"Unilateral primary osteoarthritis, right hip"
M1612,"Unilateral primary osteoarthritis, left hip"
M162,Bilateral osteoarthritis resulting from hip dysplasia
M1630,"Unilateral osteoarthritis resulting from hip dysplasia, unspecified hip"
M1631,"Unilateral osteoarthritis resulting from hip dysplasia, right hip"
M1632,"Unilateral osteoarthritis resulting from hip dysplasia, left hip"
M164,Bilateral post-traumatic osteoarthritis of hip
M1650,"Unilateral post-traumatic osteoarthritis, unspecified hip"
M1651,"Unilateral post-traumatic osteoarthritis, right hip"
M1652,"Unilateral post-traumatic osteoarthritis, left hip"
M166,Other bilateral secondary osteoarthritis of hip
M167,Other unilateral secondary osteoarthritis of hip
M169,"Osteoarthritis of hip, unspecified"
M170,Bilateral primary osteoarthritis of knee
M1710,"Unilateral primary osteoarthritis, unspecified knee"
M1711,"Unilateral primary osteoarthritis, right knee"
M1712,"Unilateral primary osteoarthritis, left knee"
M172,Bilateral post-traumatic osteoarthritis of knee
M1730,"Unilateral post-traumatic osteoarthritis, unspecified knee"
M1731,"Unilateral post-traumatic osteoarthritis, right knee"
M1732,"Unilateral post-traumatic osteoarthritis, left knee"
M174,Other bilateral secondary osteoarthritis of knee
M175,Other unilateral secondary osteoarthritis of knee
M179,"Osteoarthritis of knee, unspecified"
M180,Bilateral primary osteoarthritis of first carpometacarpal joints
M1810,"Unilateral primary osteoarthritis of first carpometacarpal joint, unspecified hand"
M1811,"Unilateral primary osteoarthritis of first carpometacarpal joint, right hand"
M1812,"Unilateral primary osteoarthritis of first carpometacarpal joint, left hand"
M182,Bilateral post-traumatic osteoarthritis of first carpometacarpal joints
M1830,"Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, unspecified hand"
M1831,"Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, right hand"
M1832,"Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, left hand"
M184,Other bilateral secondary osteoarthritis of first carpometacarpal joints
M1850,"Other unilateral secondary osteoarthritis of first carpometacarpal joint, unspecified hand"
M1851,"Other unilateral secondary osteoarthritis of first carpometacarpal joint, right hand"
M1852,"Other unilateral secondary osteoarthritis of first carpometacarpal joint, left hand"
M189,"Osteoarthritis of first carpometacarpal joint, unspecified"
M19011,"Primary osteoarthritis, right shoulder"
M19012,"Primary osteoarthritis, left shoulder"
M19019,"Primary osteoarthritis, unspecified shoulder"
M19021,"Primary osteoarthritis, right elbow"
M19022,"Primary osteoarthritis, left elbow"
M19029,"Primary osteoarthritis, unspecified elbow"
M19031,"Primary osteoarthritis, right wrist"
M19032,"Primary osteoarthritis, left wrist"
M19039,"Primary osteoarthritis, unspecified wrist"
M19041,"Primary osteoarthritis, right hand"
M19042,"Primary osteoarthritis, left hand"
M19049,"Primary osteoarthritis, unspecified hand"
M19071,"Primary osteoarthritis, right ankle and foot"
M19072,"Primary osteoarthritis, left ankle and foot"
M19079,"Primary osteoarthritis, unspecified ankle and foot"
M19111,"Post-traumatic osteoarthritis, right shoulder"
M19112,"Post-traumatic osteoarthritis, left shoulder"
M19119,"Post-traumatic osteoarthritis, unspecified shoulder"
M19121,"Post-traumatic osteoarthritis, right elbow"
M19122,"Post-traumatic osteoarthritis, left elbow"
M19129,"Post-traumatic osteoarthritis, unspecified elbow"
M19131,"Post-traumatic osteoarthritis, right wrist"
M19132,"Post-traumatic osteoarthritis, left wrist"
M19139,"Post-traumatic osteoarthritis, unspecified wrist"
M19141,"Post-traumatic osteoarthritis, right hand"
M19142,"Post-traumatic osteoarthritis, left hand"
M19149,"Post-traumatic osteoarthritis, unspecified hand"
M19171,"Post-traumatic osteoarthritis, right ankle and foot"
M19172,"Post-traumatic osteoarthritis, left ankle and foot"
M19179,"Post-traumatic osteoarthritis, unspecified ankle and foot"
M19211,"Secondary osteoarthritis, right shoulder"
M19212,"Secondary osteoarthritis, left shoulder"
M19219,"Secondary osteoarthritis, unspecified shoulder"
M19221,"Secondary osteoarthritis, right elbow"
M19222,"Secondary osteoarthritis, left elbow"
M19229,"Secondary osteoarthritis, unspecified elbow"
M19231,"Secondary osteoarthritis, right wrist"
M19232,"Secondary osteoarthritis, left wrist"
M19239,"Secondary osteoarthritis, unspecified wrist"
M19241,"Secondary osteoarthritis, right hand"
M19242,"Secondary osteoarthritis, left hand"
M19249,"Secondary osteoarthritis, unspecified hand"
M19271,"Secondary osteoarthritis, right ankle and foot"
M19272,"Secondary osteoarthritis, left ankle and foot"
M19279,"Secondary osteoarthritis, unspecified ankle and foot"
M1990,"Unspecified osteoarthritis, unspecified site"
M1991,"Primary osteoarthritis, unspecified site"
M1992,"Post-traumatic osteoarthritis, unspecified site"
M1993,"Secondary osteoarthritis, unspecified site"
M20001,Unspecified deformity of right finger(s)
M20002,Unspecified deformity of left finger(s)
M20009,Unspecified deformity of unspecified finger(s)
M20011,Mallet finger of right finger(s)
M20012,Mallet finger of left finger(s)
M20019,Mallet finger of unspecified finger(s)
M20021,Boutonniere deformity of right finger(s)
M20022,Boutonniere deformity of left finger(s)
M20029,Boutonniere deformity of unspecified finger(s)
M20031,Swan-neck deformity of right finger(s)
M20032,Swan-neck deformity of left finger(s)
M20039,Swan-neck deformity of unspecified finger(s)
M20091,Other deformity of right finger(s)
M20092,Other deformity of left finger(s)
M20099,"Other deformity of finger(s), unspecified finger(s)"
M2010,"Hallux valgus (acquired), unspecified foot"
M2011,"Hallux valgus (acquired), right foot"
M2012,"Hallux valgus (acquired), left foot"
M2020,"Hallux rigidus, unspecified foot"
M2021,"Hallux rigidus, right foot"
M2022,"Hallux rigidus, left foot"
M2030,"Hallux varus (acquired), unspecified foot"
M2031,"Hallux varus (acquired), right foot"
M2032,"Hallux varus (acquired), left foot"
M2040,"Other hammer toe(s) (acquired), unspecified foot"
M2041,"Other hammer toe(s) (acquired), right foot"
M2042,"Other hammer toe(s) (acquired), left foot"
M205X1,"Other deformities of toe(s) (acquired), right foot"
M205X2,"Other deformities of toe(s) (acquired), left foot"
M205X9,"Other deformities of toe(s) (acquired), unspecified foot"
M2060,"Acquired deformities of toe(s), unspecified, unspecified foot"
M2061,"Acquired deformities of toe(s), unspecified, right foot"
M2062,"Acquired deformities of toe(s), unspecified, left foot"
M2100,"Valgus deformity, not elsewhere classified, unspecified site"
M21021,"Valgus deformity, not elsewhere classified, right elbow"
M21022,"Valgus deformity, not elsewhere classified, left elbow"
M21029,"Valgus deformity, not elsewhere classified, unspecified elbow"
M21051,"Valgus deformity, not elsewhere classified, right hip"
M21052,"Valgus deformity, not elsewhere classified, left hip"
M21059,"Valgus deformity, not elsewhere classified, unspecified hip"
M21061,"Valgus deformity, not elsewhere classified, right knee"
M21062,"Valgus deformity, not elsewhere classified, left knee"
M21069,"Valgus deformity, not elsewhere classified, unspecified knee"
M21071,"Valgus deformity, not elsewhere classified, right ankle"
M21072,"Valgus deformity, not elsewhere classified, left ankle"
M21079,"Valgus deformity, not elsewhere classified, unspecified ankle"
M2110,"Varus deformity, not elsewhere classified, unspecified site"
M21121,"Varus deformity, not elsewhere classified, right elbow"
M21122,"Varus deformity, not elsewhere classified, left elbow"
M21129,"Varus deformity, not elsewhere classified, unspecified elbow"
M21151,"Varus deformity, not elsewhere classified, right hip"
M21152,"Varus deformity, not elsewhere classified, left hip"
M21159,"Varus deformity, not elsewhere classified, unspecified"
M21161,"Varus deformity, not elsewhere classified, right knee"
M21162,"Varus deformity, not elsewhere classified, left knee"
M21169,"Varus deformity, not elsewhere classified, unspecified knee"
M21171,"Varus deformity, not elsewhere classified, right ankle"
M21172,"Varus deformity, not elsewhere classified, left ankle"
M21179,"Varus deformity, not elsewhere classified, unspecified ankle"
M2120,"Flexion deformity, unspecified site"
M21211,"Flexion deformity, right shoulder"
M21212,"Flexion deformity, left shoulder"
M21219,"Flexion deformity, unspecified shoulder"
M21221,"Flexion deformity, right elbow"
M21222,"Flexion deformity, left elbow"
M21229,"Flexion deformity, unspecified elbow"
M21231,"Flexion deformity, right wrist"
M21232,"Flexion deformity, left wrist"
M21239,"Flexion deformity, unspecified wrist"
M21241,"Flexion deformity, right finger joints"
M21242,"Flexion deformity, left finger joints"
M21249,"Flexion deformity, unspecified finger joints"
M21251,"Flexion deformity, right hip"
M21252,"Flexion deformity, left hip"
M21259,"Flexion deformity, unspecified hip"
M21261,"Flexion deformity, right knee"
M21262,"Flexion deformity, left knee"
M21269,"Flexion deformity, unspecified knee"
M21271,"Flexion deformity, right ankle and toes"
M21272,"Flexion deformity, left ankle and toes"
M21279,"Flexion deformity, unspecified ankle and toes"
M21331,"Wrist drop, right wrist"
M21332,"Wrist drop, left wrist"
M21339,"Wrist drop, unspecified wrist"
M21371,"Foot drop, right foot"
M21372,"Foot drop, left foot"
M21379,"Foot drop, unspecified foot"
M2140,"Flat foot [pes planus] (acquired), unspecified foot"
M2141,"Flat foot [pes planus] (acquired), right foot"
M2142,"Flat foot [pes planus] (acquired), left foot"
M21511,"Acquired clawhand, right hand"
M21512,"Acquired clawhand, left hand"
M21519,"Acquired clawhand, unspecified hand"
M21521,"Acquired clubhand, right hand"
M21522,"Acquired clubhand, left hand"
M21529,"Acquired clubhand, unspecified hand"
M21531,"Acquired clawfoot, right foot"
M21532,"Acquired clawfoot, left foot"
M21539,"Acquired clawfoot, unspecified foot"
M21541,"Acquired clubfoot, right foot"
M21542,"Acquired clubfoot, left foot"
M21549,"Acquired clubfoot, unspecified foot"
M21611,Bunion of right foot
M21612,Bunion of left foot
M21619,Bunion of unspecified foot
M21621,Bunionette of right foot
M21622,Bunionette of left foot
M21629,Bunionette of unspecified foot
M216X1,Other acquired deformities of right foot
M216X2,Other acquired deformities of left foot
M216X9,Other acquired deformities of unspecified foot
M2170,"Unequal limb length (acquired), unspecified site"
M21721,"Unequal limb length (acquired), right humerus"
M21722,"Unequal limb length (acquired), left humerus"
M21729,"Unequal limb length (acquired), unspecified humerus"
M21731,"Unequal limb length (acquired), right ulna"
M21732,"Unequal limb length (acquired), left ulna"
M21733,"Unequal limb length (acquired), right radius"
M21734,"Unequal limb length (acquired), left radius"
M21739,"Unequal limb length (acquired), unspecified ulna and radius"
M21751,"Unequal limb length (acquired), right femur"
M21752,"Unequal limb length (acquired), left femur"
M21759,"Unequal limb length (acquired), unspecified femur"
M21761,"Unequal limb length (acquired), right tibia"
M21762,"Unequal limb length (acquired), left tibia"
M21763,"Unequal limb length (acquired), right fibula"
M21764,"Unequal limb length (acquired), left fibula"
M21769,"Unequal limb length (acquired), unspecified tibia and fibula"
M2180,Other specified acquired deformities of unspecified limb
M21821,Other specified acquired deformities of right upper arm
M21822,Other specified acquired deformities of left upper arm
M21829,Other specified acquired deformities of unspecified upper arm
M21831,Other specified acquired deformities of right forearm
M21832,Other specified acquired deformities of left forearm
M21839,Other specified acquired deformities of unspecified forearm
M21851,Other specified acquired deformities of right thigh
M21852,Other specified acquired deformities of left thigh
M21859,Other specified acquired deformities of unspecified thigh
M21861,Other specified acquired deformities of right lower leg
M21862,Other specified acquired deformities of left lower leg
M21869,Other specified acquired deformities of unspecified lower leg
M2190,Unspecified acquired deformity of unspecified limb
M21921,Unspecified acquired deformity of right upper arm
M21922,Unspecified acquired deformity of left upper arm
M21929,Unspecified acquired deformity of unspecified upper arm
M21931,Unspecified acquired deformity of right forearm
M21932,Unspecified acquired deformity of left forearm
M21939,Unspecified acquired deformity of unspecified forearm
M21941,"Unspecified acquired deformity of hand, right hand"
M21942,"Unspecified acquired deformity of hand, left hand"
M21949,"Unspecified acquired deformity of hand, unspecified hand"
M21951,Unspecified acquired deformity of right thigh
M21952,Unspecified acquired deformity of left thigh
M21959,Unspecified acquired deformity of unspecified thigh
M21961,Unspecified acquired deformity of right lower leg
M21962,Unspecified acquired deformity of left lower leg
M21969,Unspecified acquired deformity of unspecified lower leg
M2200,"Recurrent dislocation of patella, unspecified knee"
M2201,"Recurrent dislocation of patella, right knee"
M2202,"Recurrent dislocation of patella, left knee"
M2210,"Recurrent subluxation of patella, unspecified knee"
M2211,"Recurrent subluxation of patella, right knee"
M2212,"Recurrent subluxation of patella, left knee"
M222X1,"Patellofemoral disorders, right knee"
M222X2,"Patellofemoral disorders, left knee"
M222X9,"Patellofemoral disorders, unspecified knee"
M223X1,"Other derangements of patella, right knee"
M223X2,"Other derangements of patella, left knee"
M223X9,"Other derangements of patella, unspecified knee"
M2240,"Chondromalacia patellae, unspecified knee"
M2241,"Chondromalacia patellae, right knee"
M2242,"Chondromalacia patellae, left knee"
M228X1,"Other disorders of patella, right knee"
M228X2,"Other disorders of patella, left knee"
M228X9,"Other disorders of patella, unspecified knee"
M2290,"Unspecified disorder of patella, unspecified knee"
M2291,"Unspecified disorder of patella, right knee"
M2292,"Unspecified disorder of patella, left knee"
M23000,"Cystic meniscus, unspecified lateral meniscus, right knee"
M23001,"Cystic meniscus, unspecified lateral meniscus, left knee"
M23002,"Cystic meniscus, unspecified lateral meniscus, unspecified knee"
M23003,"Cystic meniscus, unspecified medial meniscus, right knee"
M23004,"Cystic meniscus, unspecified medial meniscus, left knee"
M23005,"Cystic meniscus, unspecified medial meniscus, unspecified knee"
M23006,"Cystic meniscus, unspecified meniscus, right knee"
M23007,"Cystic meniscus, unspecified meniscus, left knee"
M23009,"Cystic meniscus, unspecified meniscus, unspecified knee"
M23011,"Cystic meniscus, anterior horn of medial meniscus, right knee"
