C9511,"Chronic leukemia of unspecified cell type, in remission"
C9512,"Chronic leukemia of unspecified cell type, in relapse"
C9590,"Leukemia, unspecified not having achieved remission"
C9591,"Leukemia, unspecified, in remission"
C9592,"Leukemia, unspecified, in relapse"
C960,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis
C962,Malignant mast cell tumor
C964,Sarcoma of dendritic cells (accessory cells)
C965,Multifocal and unisystemic Langerhans-cell histiocytosis
C966,Unifocal Langerhans-cell histiocytosis
C96A,Histiocytic sarcoma
C96Z,"Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue"
C969,"Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified"
D0000,"Carcinoma in situ of oral cavity, unspecified site"
D0001,Carcinoma in situ of labial mucosa and vermilion border
D0002,Carcinoma in situ of buccal mucosa
D0003,Carcinoma in situ of gingiva and edentulous alveolar ridge
D0004,Carcinoma in situ of soft palate
D0005,Carcinoma in situ of hard palate
D0006,Carcinoma in situ of floor of mouth
D0007,Carcinoma in situ of tongue
D0008,Carcinoma in situ of pharynx
D001,Carcinoma in situ of esophagus
D002,Carcinoma in situ of stomach
D010,Carcinoma in situ of colon
D011,Carcinoma in situ of rectosigmoid junction
D012,Carcinoma in situ of rectum
D013,Carcinoma in situ of anus and anal canal
D0140,Carcinoma in situ of unspecified part of intestine
D0149,Carcinoma in situ of other parts of intestine
D015,"Carcinoma in situ of liver, gallbladder and bile ducts"
D017,Carcinoma in situ of other specified digestive organs
D019,"Carcinoma in situ of digestive organ, unspecified"
D020,Carcinoma in situ of larynx
D021,Carcinoma in situ of trachea
D0220,Carcinoma in situ of unspecified bronchus and lung
D0221,Carcinoma in situ of right bronchus and lung
D0222,Carcinoma in situ of left bronchus and lung
D023,Carcinoma in situ of other parts of respiratory system
D024,"Carcinoma in situ of respiratory system, unspecified"
D030,Melanoma in situ of lip
D0310,"Melanoma in situ of unspecified eyelid, including canthus"
D0311,"Melanoma in situ of right eyelid, including canthus"
D0312,"Melanoma in situ of left eyelid, including canthus"
D0320,Melanoma in situ of unspecified ear and external auricular canal
D0321,Melanoma in situ of right ear and external auricular canal
D0322,Melanoma in situ of left ear and external auricular canal
D0330,Melanoma in situ of unspecified part of face
D0339,Melanoma in situ of other parts of face
D034,Melanoma in situ of scalp and neck
D0351,Melanoma in situ of anal skin
D0352,Melanoma in situ of breast (skin) (soft tissue)
D0359,Melanoma in situ of other part of trunk
D0360,"Melanoma in situ of unspecified upper limb, including shoulder"
D0361,"Melanoma in situ of right upper limb, including shoulder"
D0362,"Melanoma in situ of left upper limb, including shoulder"
D0370,"Melanoma in situ of unspecified lower limb, including hip"
D0371,"Melanoma in situ of right lower limb, including hip"
D0372,"Melanoma in situ of left lower limb, including hip"
D038,Melanoma in situ of other sites
D039,"Melanoma in situ, unspecified"
D040,Carcinoma in situ of skin of lip
D0410,"Carcinoma in situ of skin of unspecified eyelid, including canthus"
D0411,"Carcinoma in situ of skin of right eyelid, including canthus"
D0412,"Carcinoma in situ of skin of left eyelid, including canthus"
D0420,Carcinoma in situ of skin of unspecified ear and external auricular canal
D0421,Carcinoma in situ of skin of right ear and external auricular canal
D0422,Carcinoma in situ of skin of left ear and external auricular canal
D0430,Carcinoma in situ of skin of unspecified part of face
D0439,Carcinoma in situ of skin of other parts of face
D044,Carcinoma in situ of skin of scalp and neck
D045,Carcinoma in situ of skin of trunk
D0460,"Carcinoma in situ of skin of unspecified upper limb, including shoulder"
D0461,"Carcinoma in situ of skin of right upper limb, including shoulder"
D0462,"Carcinoma in situ of skin of left upper limb, including shoulder"
D0470,"Carcinoma in situ of skin of unspecified lower limb, including hip"
D0471,"Carcinoma in situ of skin of right lower limb, including hip"
D0472,"Carcinoma in situ of skin of left lower limb, including hip"
D048,Carcinoma in situ of skin of other sites
D049,"Carcinoma in situ of skin, unspecified"
D0500,Lobular carcinoma in situ of unspecified breast
D0501,Lobular carcinoma in situ of right breast
D0502,Lobular carcinoma in situ of left breast
D0510,Intraductal carcinoma in situ of unspecified breast
D0511,Intraductal carcinoma in situ of right breast
D0512,Intraductal carcinoma in situ of left breast
D0580,Other specified type of carcinoma in situ of unspecified breast
D0581,Other specified type of carcinoma in situ of right breast
D0582,Other specified type of carcinoma in situ of left breast
D0590,Unspecified type of carcinoma in situ of unspecified breast
D0591,Unspecified type of carcinoma in situ of right breast
D0592,Unspecified type of carcinoma in situ of left breast
D060,Carcinoma in situ of endocervix
D061,Carcinoma in situ of exocervix
D067,Carcinoma in situ of other parts of cervix
D069,"Carcinoma in situ of cervix, unspecified"
D070,Carcinoma in situ of endometrium
D071,Carcinoma in situ of vulva
D072,Carcinoma in situ of vagina
D0730,Carcinoma in situ of unspecified female genital organs
D0739,Carcinoma in situ of other female genital organs
D074,Carcinoma in situ of penis
D075,Carcinoma in situ of prostate
D0760,Carcinoma in situ of unspecified male genital organs
D0761,Carcinoma in situ of scrotum
D0769,Carcinoma in situ of other male genital organs
D090,Carcinoma in situ of bladder
D0910,Carcinoma in situ of unspecified urinary organ
D0919,Carcinoma in situ of other urinary organs
D0920,Carcinoma in situ of unspecified eye
D0921,Carcinoma in situ of right eye
D0922,Carcinoma in situ of left eye
D093,Carcinoma in situ of thyroid and other endocrine glands
D098,Carcinoma in situ of other specified sites
D099,"Carcinoma in situ, unspecified"
D100,Benign neoplasm of lip
D101,Benign neoplasm of tongue
D102,Benign neoplasm of floor of mouth
D1030,Benign neoplasm of unspecified part of mouth
D1039,Benign neoplasm of other parts of mouth
D104,Benign neoplasm of tonsil
D105,Benign neoplasm of other parts of oropharynx
D106,Benign neoplasm of nasopharynx
D107,Benign neoplasm of hypopharynx
D109,"Benign neoplasm of pharynx, unspecified"
D110,Benign neoplasm of parotid gland
D117,Benign neoplasm of other major salivary glands
D119,"Benign neoplasm of major salivary gland, unspecified"
D120,Benign neoplasm of cecum
D121,Benign neoplasm of appendix
D122,Benign neoplasm of ascending colon
D123,Benign neoplasm of transverse colon
D124,Benign neoplasm of descending colon
D125,Benign neoplasm of sigmoid colon
D126,"Benign neoplasm of colon, unspecified"
D127,Benign neoplasm of rectosigmoid junction
D128,Benign neoplasm of rectum
D129,Benign neoplasm of anus and anal canal
D130,Benign neoplasm of esophagus
D131,Benign neoplasm of stomach
D132,Benign neoplasm of duodenum
D1330,Benign neoplasm of unspecified part of small intestine
D1339,Benign neoplasm of other parts of small intestine
D134,Benign neoplasm of liver
D135,Benign neoplasm of extrahepatic bile ducts
D136,Benign neoplasm of pancreas
D137,Benign neoplasm of endocrine pancreas
D139,Benign neoplasm of ill-defined sites within the digestive system
D140,"Benign neoplasm of middle ear, nasal cavity and accessory sinuses"
D141,Benign neoplasm of larynx
D142,Benign neoplasm of trachea
D1430,Benign neoplasm of unspecified bronchus and lung
D1431,Benign neoplasm of right bronchus and lung
D1432,Benign neoplasm of left bronchus and lung
D144,"Benign neoplasm of respiratory system, unspecified"
D150,Benign neoplasm of thymus
D151,Benign neoplasm of heart
D152,Benign neoplasm of mediastinum
D157,Benign neoplasm of other specified intrathoracic organs
D159,"Benign neoplasm of intrathoracic organ, unspecified"
D1600,Benign neoplasm of scapula and long bones of unspecified upper limb
D1601,Benign neoplasm of scapula and long bones of right upper limb
D1602,Benign neoplasm of scapula and long bones of left upper limb
D1610,Benign neoplasm of short bones of unspecified upper limb
D1611,Benign neoplasm of short bones of right upper limb
D1612,Benign neoplasm of short bones of left upper limb
D1620,Benign neoplasm of long bones of unspecified lower limb
D1621,Benign neoplasm of long bones of right lower limb
D1622,Benign neoplasm of long bones of left lower limb
D1630,Benign neoplasm of short bones of unspecified lower limb
D1631,Benign neoplasm of short bones of right lower limb
D1632,Benign neoplasm of short bones of left lower limb
D164,Benign neoplasm of bones of skull and face
D165,Benign neoplasm of lower jaw bone
D166,Benign neoplasm of vertebral column
D167,"Benign neoplasm of ribs, sternum and clavicle"
D168,"Benign neoplasm of pelvic bones, sacrum and coccyx"
D169,"Benign neoplasm of bone and articular cartilage, unspecified"
D170,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck"
D171,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk
D1720,Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified limb
D1721,Benign lipomatous neoplasm of skin and subcutaneous tissue of right arm
D1722,Benign lipomatous neoplasm of skin and subcutaneous tissue of left arm
D1723,Benign lipomatous neoplasm of skin and subcutaneous tissue of right leg
D1724,Benign lipomatous neoplasm of skin and subcutaneous tissue of left leg
D1730,Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified sites
D1739,Benign lipomatous neoplasm of skin and subcutaneous tissue of other sites
D174,Benign lipomatous neoplasm of intrathoracic organs
D175,Benign lipomatous neoplasm of intra-abdominal organs
D176,Benign lipomatous neoplasm of spermatic cord
D1771,Benign lipomatous neoplasm of kidney
D1772,Benign lipomatous neoplasm of other genitourinary organ
D1779,Benign lipomatous neoplasm of other sites
D179,"Benign lipomatous neoplasm, unspecified"
D1800,Hemangioma unspecified site
D1801,Hemangioma of skin and subcutaneous tissue
D1802,Hemangioma of intracranial structures
D1803,Hemangioma of intra-abdominal structures
D1809,Hemangioma of other sites
D181,"Lymphangioma, any site"
D190,Benign neoplasm of mesothelial tissue of pleura
D191,Benign neoplasm of mesothelial tissue of peritoneum
D197,Benign neoplasm of mesothelial tissue of other sites
D199,"Benign neoplasm of mesothelial tissue, unspecified"
D200,Benign neoplasm of soft tissue of retroperitoneum
D201,Benign neoplasm of soft tissue of peritoneum
D210,"Benign neoplasm of connective and other soft tissue of head, face and neck"
D2110,"Benign neoplasm of connective and other soft tissue of unspecified upper limb, including shoulder"
D2111,"Benign neoplasm of connective and other soft tissue of right upper limb, including shoulder"
D2112,"Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder"
D2120,"Benign neoplasm of connective and other soft tissue of unspecified lower limb, including hip"
D2121,"Benign neoplasm of connective and other soft tissue of right lower limb, including hip"
D2122,"Benign neoplasm of connective and other soft tissue of left lower limb, including hip"
D213,Benign neoplasm of connective and other soft tissue of thorax
D214,Benign neoplasm of connective and other soft tissue of abdomen
D215,Benign neoplasm of connective and other soft tissue of pelvis
D216,"Benign neoplasm of connective and other soft tissue of trunk, unspecified"
D219,"Benign neoplasm of connective and other soft tissue, unspecified"
D220,Melanocytic nevi of lip
D2210,"Melanocytic nevi of unspecified eyelid, including canthus"
D2211,"Melanocytic nevi of right eyelid, including canthus"
D2212,"Melanocytic nevi of left eyelid, including canthus"
D2220,Melanocytic nevi of unspecified ear and external auricular canal
D2221,Melanocytic nevi of right ear and external auricular canal
D2222,Melanocytic nevi of left ear and external auricular canal
D2230,Melanocytic nevi of unspecified part of face
D2239,Melanocytic nevi of other parts of face
D224,Melanocytic nevi of scalp and neck
D225,Melanocytic nevi of trunk
D2260,"Melanocytic nevi of unspecified upper limb, including shoulder"
D2261,"Melanocytic nevi of right upper limb, including shoulder"
D2262,"Melanocytic nevi of left upper limb, including shoulder"
D2270,"Melanocytic nevi of unspecified lower limb, including hip"
D2271,"Melanocytic nevi of right lower limb, including hip"
D2272,"Melanocytic nevi of left lower limb, including hip"
D229,"Melanocytic nevi, unspecified"
D230,Other benign neoplasm of skin of lip
D2310,"Other benign neoplasm of skin of unspecified eyelid, including canthus"
D2311,"Other benign neoplasm of skin of right eyelid, including canthus"
D2312,"Other benign neoplasm of skin of left eyelid, including canthus"
D2320,Other benign neoplasm of skin of unspecified ear and external auricular canal
D2321,Other benign neoplasm of skin of right ear and external auricular canal
D2322,Other benign neoplasm of skin of left ear and external auricular canal
D2330,Other benign neoplasm of skin of unspecified part of face
D2339,Other benign neoplasm of skin of other parts of face
D234,Other benign neoplasm of skin of scalp and neck
D235,Other benign neoplasm of skin of trunk
D2360,"Other benign neoplasm of skin of unspecified upper limb, including shoulder"
D2361,"Other benign neoplasm of skin of right upper limb, including shoulder"
D2362,"Other benign neoplasm of skin of left upper limb, including shoulder"
D2370,"Other benign neoplasm of skin of unspecified lower limb, including hip"
D2371,"Other benign neoplasm of skin of right lower limb, including hip"
D2372,"Other benign neoplasm of skin of left lower limb, including hip"
D239,"Other benign neoplasm of skin, unspecified"
D241,Benign neoplasm of right breast
D242,Benign neoplasm of left breast
D249,Benign neoplasm of unspecified breast
D250,Submucous leiomyoma of uterus
D251,Intramural leiomyoma of uterus
D252,Subserosal leiomyoma of uterus
D259,"Leiomyoma of uterus, unspecified"
D260,Other benign neoplasm of cervix uteri
D261,Other benign neoplasm of corpus uteri
D267,Other benign neoplasm of other parts of uterus
D269,"Other benign neoplasm of uterus, unspecified"
D270,Benign neoplasm of right ovary
D271,Benign neoplasm of left ovary
D279,Benign neoplasm of unspecified ovary
D280,Benign neoplasm of vulva
D281,Benign neoplasm of vagina
D282,Benign neoplasm of uterine tubes and ligaments
D287,Benign neoplasm of other specified female genital organs
D289,"Benign neoplasm of female genital organ, unspecified"
D290,Benign neoplasm of penis
D291,Benign neoplasm of prostate
D2920,Benign neoplasm of unspecified testis
D2921,Benign neoplasm of right testis
D2922,Benign neoplasm of left testis
D2930,Benign neoplasm of unspecified epididymis
D2931,Benign neoplasm of right epididymis
D2932,Benign neoplasm of left epididymis
D294,Benign neoplasm of scrotum
D298,Benign neoplasm of other specified male genital organs
D299,"Benign neoplasm of male genital organ, unspecified"
D3000,Benign neoplasm of unspecified kidney
D3001,Benign neoplasm of right kidney
D3002,Benign neoplasm of left kidney
D3010,Benign neoplasm of unspecified renal pelvis
D3011,Benign neoplasm of right renal pelvis
D3012,Benign neoplasm of left renal pelvis
D3020,Benign neoplasm of unspecified ureter
D3021,Benign neoplasm of right ureter
D3022,Benign neoplasm of left ureter
D303,Benign neoplasm of bladder
D304,Benign neoplasm of urethra
D308,Benign neoplasm of other specified urinary organs
D309,"Benign neoplasm of urinary organ, unspecified"
D3100,Benign neoplasm of unspecified conjunctiva
D3101,Benign neoplasm of right conjunctiva
D3102,Benign neoplasm of left conjunctiva
D3110,Benign neoplasm of unspecified cornea
D3111,Benign neoplasm of right cornea
D3112,Benign neoplasm of left cornea
D3120,Benign neoplasm of unspecified retina
D3121,Benign neoplasm of right retina
D3122,Benign neoplasm of left retina
D3130,Benign neoplasm of unspecified choroid
D3131,Benign neoplasm of right choroid
D3132,Benign neoplasm of left choroid
D3140,Benign neoplasm of unspecified ciliary body
D3141,Benign neoplasm of right ciliary body
D3142,Benign neoplasm of left ciliary body
D3150,Benign neoplasm of unspecified lacrimal gland and duct
D3151,Benign neoplasm of right lacrimal gland and duct
D3152,Benign neoplasm of left lacrimal gland and duct
D3160,Benign neoplasm of unspecified site of unspecified orbit
D3161,Benign neoplasm of unspecified site of right orbit
D3162,Benign neoplasm of unspecified site of left orbit
D3190,Benign neoplasm of unspecified part of unspecified eye
D3191,Benign neoplasm of unspecified part of right eye
D3192,Benign neoplasm of unspecified part of left eye
D320,Benign neoplasm of cerebral meninges
D321,Benign neoplasm of spinal meninges
D329,"Benign neoplasm of meninges, unspecified"
D330,"Benign neoplasm of brain, supratentorial"
D331,"Benign neoplasm of brain, infratentorial"
D332,"Benign neoplasm of brain, unspecified"
D333,Benign neoplasm of cranial nerves
D334,Benign neoplasm of spinal cord
D337,Benign neoplasm of other specified parts of central nervous system
D339,"Benign neoplasm of central nervous system, unspecified"
D34,Benign neoplasm of thyroid gland
D3500,Benign neoplasm of unspecified adrenal gland
D3501,Benign neoplasm of right adrenal gland
D3502,Benign neoplasm of left adrenal gland
D351,Benign neoplasm of parathyroid gland
D352,Benign neoplasm of pituitary gland
D353,Benign neoplasm of craniopharyngeal duct
D354,Benign neoplasm of pineal gland
D355,Benign neoplasm of carotid body
D356,Benign neoplasm of aortic body and other paraganglia
D357,Benign neoplasm of other specified endocrine glands
D359,"Benign neoplasm of endocrine gland, unspecified"
D360,Benign neoplasm of lymph nodes
D3610,"Benign neoplasm of peripheral nerves and autonomic nervous system, unspecified"
D3611,"Benign neoplasm of peripheral nerves and autonomic nervous system of face, head, and neck"
D3612,"Benign neoplasm of peripheral nerves and autonomic nervous system, upper limb, including shoulder"
D3613,"Benign neoplasm of peripheral nerves and autonomic nervous system of lower limb, including hip"
D3614,Benign neoplasm of peripheral nerves and autonomic nervous system of thorax
D3615,Benign neoplasm of peripheral nerves and autonomic nervous system of abdomen
D3616,Benign neoplasm of peripheral nerves and autonomic nervous system of pelvis
D3617,"Benign neoplasm of peripheral nerves and autonomic nervous system of trunk, unspecified"
D367,Benign neoplasm of other specified sites
D369,"Benign neoplasm, unspecified site"
D3A00,Benign carcinoid tumor of unspecified site
D3A010,Benign carcinoid tumor of the duodenum
D3A011,Benign carcinoid tumor of the jejunum
D3A012,Benign carcinoid tumor of the ileum
D3A019,"Benign carcinoid tumor of the small intestine, unspecified portion"
D3A020,Benign carcinoid tumor of the appendix
D3A021,Benign carcinoid tumor of the cecum
D3A022,Benign carcinoid tumor of the ascending colon
D3A023,Benign carcinoid tumor of the transverse colon
D3A024,Benign carcinoid tumor of the descending colon
D3A025,Benign carcinoid tumor of the sigmoid colon
D3A026,Benign carcinoid tumor of the rectum
D3A029,"Benign carcinoid tumor of the large intestine, unspecified portion"
D3A090,Benign carcinoid tumor of the bronchus and lung
D3A091,Benign carcinoid tumor of the thymus
D3A092,Benign carcinoid tumor of the stomach
D3A093,Benign carcinoid tumor of the kidney
D3A094,"Benign carcinoid tumor of the foregut, unspecified"
D3A095,"Benign carcinoid tumor of the midgut, unspecified"
D3A096,"Benign carcinoid tumor of the hindgut, unspecified"
D3A098,Benign carcinoid tumors of other sites
D3A8,Other benign neuroendocrine tumors
D3701,Neoplasm of uncertain behavior of lip
D3702,Neoplasm of uncertain behavior of tongue
D37030,Neoplasm of uncertain behavior of the parotid salivary glands
D37031,Neoplasm of uncertain behavior of the sublingual salivary glands
D37032,Neoplasm of uncertain behavior of the submandibular salivary glands
D37039,"Neoplasm of uncertain behavior of the major salivary glands, unspecified"
D3704,Neoplasm of uncertain behavior of the minor salivary glands
D3705,Neoplasm of uncertain behavior of pharynx
D3709,Neoplasm of uncertain behavior of other specified sites of the oral cavity
D371,Neoplasm of uncertain behavior of stomach
D372,Neoplasm of uncertain behavior of small intestine
D373,Neoplasm of uncertain behavior of appendix
D374,Neoplasm of uncertain behavior of colon
D375,Neoplasm of uncertain behavior of rectum
D376,"Neoplasm of uncertain behavior of liver, gallbladder and bile ducts"
D378,Neoplasm of uncertain behavior of other specified digestive organs
D379,"Neoplasm of uncertain behavior of digestive organ, unspecified"
D380,Neoplasm of uncertain behavior of larynx
D381,"Neoplasm of uncertain behavior of trachea, bronchus and lung"
D382,Neoplasm of uncertain behavior of pleura
D383,Neoplasm of uncertain behavior of mediastinum
D384,Neoplasm of uncertain behavior of thymus
D385,Neoplasm of uncertain behavior of other respiratory organs
D386,"Neoplasm of uncertain behavior of respiratory organ, unspecified"
D390,Neoplasm of uncertain behavior of uterus
D3910,Neoplasm of uncertain behavior of unspecified ovary
D3911,Neoplasm of uncertain behavior of right ovary
D3912,Neoplasm of uncertain behavior of left ovary
D392,Neoplasm of uncertain behavior of placenta
D398,Neoplasm of uncertain behavior of other specified female genital organs
D399,"Neoplasm of uncertain behavior of female genital organ, unspecified"
D400,Neoplasm of uncertain behavior of prostate
D4010,Neoplasm of uncertain behavior of unspecified testis
D4011,Neoplasm of uncertain behavior of right testis
D4012,Neoplasm of uncertain behavior of left testis
D408,Neoplasm of uncertain behavior of other specified male genital organs
D409,"Neoplasm of uncertain behavior of male genital organ, unspecified"
D4100,Neoplasm of uncertain behavior of unspecified kidney
D4101,Neoplasm of uncertain behavior of right kidney
D4102,Neoplasm of uncertain behavior of left kidney
D4110,Neoplasm of uncertain behavior of unspecified renal pelvis
D4111,Neoplasm of uncertain behavior of right renal pelvis
D4112,Neoplasm of uncertain behavior of left renal pelvis
D4120,Neoplasm of uncertain behavior of unspecified ureter
D4121,Neoplasm of uncertain behavior of right ureter
D4122,Neoplasm of uncertain behavior of left ureter
D413,Neoplasm of uncertain behavior of urethra
D414,Neoplasm of uncertain behavior of bladder
D418,Neoplasm of uncertain behavior of other specified urinary organs
D419,Neoplasm of uncertain behavior of unspecified urinary organ
D420,Neoplasm of uncertain behavior of cerebral meninges
D421,Neoplasm of uncertain behavior of spinal meninges
D429,"Neoplasm of uncertain behavior of meninges, unspecified"
D430,"Neoplasm of uncertain behavior of brain, supratentorial"
D431,"Neoplasm of uncertain behavior of brain, infratentorial"
D432,"Neoplasm of uncertain behavior of brain, unspecified"
D433,Neoplasm of uncertain behavior of cranial nerves
D434,Neoplasm of uncertain behavior of spinal cord
D438,Neoplasm of uncertain behavior of other specified parts of central nervous system
D439,"Neoplasm of uncertain behavior of central nervous system, unspecified"
D440,Neoplasm of uncertain behavior of thyroid gland
D4410,Neoplasm of uncertain behavior of unspecified adrenal gland
D4411,Neoplasm of uncertain behavior of right adrenal gland
D4412,Neoplasm of uncertain behavior of left adrenal gland
D442,Neoplasm of uncertain behavior of parathyroid gland
D443,Neoplasm of uncertain behavior of pituitary gland
D444,Neoplasm of uncertain behavior of craniopharyngeal duct
D445,Neoplasm of uncertain behavior of pineal gland
D446,Neoplasm of uncertain behavior of carotid body
D447,Neoplasm of uncertain behavior of aortic body and other paraganglia
D449,Neoplasm of uncertain behavior of unspecified endocrine gland
D45,Polycythemia vera
D460,"Refractory anemia without ring sideroblasts, so stated"
D461,Refractory anemia with ring sideroblasts
D4620,"Refractory anemia with excess of blasts, unspecified"
D4621,Refractory anemia with excess of blasts 1
D4622,Refractory anemia with excess of blasts 2
D46A,Refractory cytopenia with multilineage dysplasia
D46B,Refractory cytopenia with multilineage dysplasia and ring sideroblasts
D46C,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality
D464,"Refractory anemia, unspecified"
D46Z,Other myelodysplastic syndromes
D469,"Myelodysplastic syndrome, unspecified"
D470,Histiocytic and mast cell tumors of uncertain behavior
D471,Chronic myeloproliferative disease
D472,Monoclonal gammopathy
D473,Essential (hemorrhagic) thrombocythemia
D474,Osteomyelofibrosis
D47Z1,Post-transplant lymphoproliferative disorder (PTLD)
D47Z2,Castleman disease
D47Z9,"Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue"
D479,"Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified"
D480,Neoplasm of uncertain behavior of bone and articular cartilage
D481,Neoplasm of uncertain behavior of connective and other soft tissue
D482,Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system
D483,Neoplasm of uncertain behavior of retroperitoneum
D484,Neoplasm of uncertain behavior of peritoneum
D485,Neoplasm of uncertain behavior of skin
D4860,Neoplasm of uncertain behavior of unspecified breast
D4861,Neoplasm of uncertain behavior of right breast
D4862,Neoplasm of uncertain behavior of left breast
D487,Neoplasm of uncertain behavior of other specified sites
D489,"Neoplasm of uncertain behavior, unspecified"
D490,Neoplasm of unspecified behavior of digestive system
D491,Neoplasm of unspecified behavior of respiratory system
D492,"Neoplasm of unspecified behavior of bone, soft tissue, and skin"
D493,Neoplasm of unspecified behavior of breast
D494,Neoplasm of unspecified behavior of bladder
D49511,Neoplasm of unspecified behavior of right kidney
D49512,Neoplasm of unspecified behavior of left kidney
D49519,Neoplasm of unspecified behavior of unspecified kidney
D4959,Neoplasm of unspecified behavior of other genitourinary organ
D496,Neoplasm of unspecified behavior of brain
D497,Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system
D4981,Neoplasm of unspecified behavior of retina and choroid
D4989,Neoplasm of unspecified behavior of other specified sites
D499,Neoplasm of unspecified behavior of unspecified site
D500,Iron deficiency anemia secondary to blood loss (chronic)
D501,Sideropenic dysphagia
D508,Other iron deficiency anemias
D509,"Iron deficiency anemia, unspecified"
D510,Vitamin B12 deficiency anemia due to intrinsic factor deficiency
D511,Vitamin B12 deficiency anemia due to selective vitamin B12 malabsorption with proteinuria
D512,Transcobalamin II deficiency
D513,Other dietary vitamin B12 deficiency anemia
D518,Other vitamin B12 deficiency anemias
D519,"Vitamin B12 deficiency anemia, unspecified"
D520,Dietary folate deficiency anemia
D521,Drug-induced folate deficiency anemia
D528,Other folate deficiency anemias
D529,"Folate deficiency anemia, unspecified"
D530,Protein deficiency anemia
D531,"Other megaloblastic anemias, not elsewhere classified"
D532,Scorbutic anemia
D538,Other specified nutritional anemias
D539,"Nutritional anemia, unspecified"
D550,Anemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency
D551,Anemia due to other disorders of glutathione metabolism
D552,Anemia due to disorders of glycolytic enzymes
D553,Anemia due to disorders of nucleotide metabolism
D558,Other anemias due to enzyme disorders
D559,"Anemia due to enzyme disorder, unspecified"
D560,Alpha thalassemia
D561,Beta thalassemia
D562,Delta-beta thalassemia
D563,Thalassemia minor
D564,Hereditary persistence of fetal hemoglobin [HPFH]
D565,Hemoglobin E-beta thalassemia
D568,Other thalassemias
D569,"Thalassemia, unspecified"
D5700,"Hb-SS disease with crisis, unspecified"
D5701,Hb-SS disease with acute chest syndrome
D5702,Hb-SS disease with splenic sequestration
D571,Sickle-cell disease without crisis
D5720,Sickle-cell/Hb-C disease without crisis
D57211,Sickle-cell/Hb-C disease with acute chest syndrome
D57212,Sickle-cell/Hb-C disease with splenic sequestration
D57219,"Sickle-cell/Hb-C disease with crisis, unspecified"
D573,Sickle-cell trait
D5740,Sickle-cell thalassemia without crisis
D57411,Sickle-cell thalassemia with acute chest syndrome
D57412,Sickle-cell thalassemia with splenic sequestration
D57419,"Sickle-cell thalassemia with crisis, unspecified"
D5780,Other sickle-cell disorders without crisis
D57811,Other sickle-cell disorders with acute chest syndrome
D57812,Other sickle-cell disorders with splenic sequestration
D57819,"Other sickle-cell disorders with crisis, unspecified"
D580,Hereditary spherocytosis
D581,Hereditary elliptocytosis
D582,Other hemoglobinopathies
D588,Other specified hereditary hemolytic anemias
D589,"Hereditary hemolytic anemia, unspecified"
D590,Drug-induced autoimmune hemolytic anemia
D591,Other autoimmune hemolytic anemias
D592,Drug-induced nonautoimmune hemolytic anemia
D593,Hemolytic-uremic syndrome
D594,Other nonautoimmune hemolytic anemias
D595,Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli]
D596,Hemoglobinuria due to hemolysis from other external causes
D598,Other acquired hemolytic anemias
D599,"Acquired hemolytic anemia, unspecified"
D600,Chronic acquired pure red cell aplasia
D601,Transient acquired pure red cell aplasia
D608,Other acquired pure red cell aplasias
D609,"Acquired pure red cell aplasia, unspecified"
D6101,Constitutional (pure) red blood cell aplasia
D6109,Other constitutional aplastic anemia
D611,Drug-induced aplastic anemia
D612,Aplastic anemia due to other external agents
D613,Idiopathic aplastic anemia
D61810,Antineoplastic chemotherapy induced pancytopenia
D61811,Other drug-induced pancytopenia
D61818,Other pancytopenia
D6182,Myelophthisis
D6189,Other specified aplastic anemias and other bone marrow failure syndromes
D619,"Aplastic anemia, unspecified"
D62,Acute posthemorrhagic anemia
D630,Anemia in neoplastic disease
D631,Anemia in chronic kidney disease
D638,Anemia in other chronic diseases classified elsewhere
D640,Hereditary sideroblastic anemia
D641,Secondary sideroblastic anemia due to disease
D642,Secondary sideroblastic anemia due to drugs and toxins
D643,Other sideroblastic anemias
D644,Congenital dyserythropoietic anemia
D6481,Anemia due to antineoplastic chemotherapy
D6489,Other specified anemias
D649,"Anemia, unspecified"
D65,Disseminated intravascular coagulation [defibrination syndrome]
D66,Hereditary factor VIII deficiency
D67,Hereditary factor IX deficiency
D680,Von Willebrand's disease
D681,Hereditary factor XI deficiency
D682,Hereditary deficiency of other clotting factors
D68311,Acquired hemophilia
D68312,Antiphospholipid antibody with hemorrhagic disorder
D68318,"Other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors"
D6832,Hemorrhagic disorder due to extrinsic circulating anticoagulants
